Gene,MGI Phenotypes,MGI Essential,MGI Seizure
TBC1D32,MP:0001178;MP:0002135;MP:0001306;MP:0000284;MP:0005170;MP:0004261;MP:0002984;MP:0006063;MP:0006061;MP:0010576;MP:0004548;MP:0010460;MP:0003178;MP:0001286;MP:0010466;MP:0000562;MP:0003321;MP:0002151;MP:0003675;MP:0000445;MP:0008461;MP:0000694;MP:0000273;MP:0000111;MP:0000650;MP:0004110;MP:0011683;MP:0000914;MP:0010808;MP:0008797;MP:0004017;MP:0005201;MP:0009743;MP:0001293;MP:0001297;MP:0004133;MP:0009901;MP:0011661;MP:0002633;MP:0004113;MP:0010412;MP:0004158;MP:0002746,0,0
C20orf144,MP:0001697;MP:0011110;MP:0004258;MP:0011239,1,0
CACNB2,MP:0011092;MP:0001544,1,0
SLC1A1,MP:0001289;MP:0008406;MP:0001402;MP:0030613;MP:0006309;MP:0006219;MP:0002944;MP:0010025;MP:0008810,0,0
CREBBP,MP:0000322;MP:0000321;MP:0000457;MP:0009321;MP:0000715;MP:0000286;MP:0001732;MP:0001730;MP:0005602;MP:0003717;MP:0005331;MP:0003641;MP:0004892;MP:0002702;MP:0000447;MP:0001405;MP:0000445;MP:0011086;MP:0001402;MP:0000137;MP:0001409;MP:0000449;MP:0005459;MP:0001722;MP:0002026;MP:0003862;MP:0002417;MP:0006057;MP:0010053;MP:0002109;MP:0003542;MP:0009890;MP:0004810;MP:0002801;MP:0001719;MP:0005017;MP:0005016;MP:0005318;MP:0000691;MP:0004678;MP:0004679;MP:0001915;MP:0000085;MP:0005559;MP:0003984;MP:0003632;MP:0000238;MP:0008254;MP:0011098;MP:0000259;MP:0011092;MP:0011090;MP:0004033;MP:0000150;MP:0000783;MP:0000157;MP:0001399;MP:0002169;MP:0009269;MP:0008246;MP:0000240;MP:0001262;MP:0001577;MP:0001265;MP:0002923;MP:0011085;MP:0000914;MP:0005076;MP:0000428;MP:0000928;MP:0000929;MP:0000161;MP:0002078;MP:0002079;MP:0000091;MP:0001783;MP:0000097;MP:0010403;MP:0010400;MP:0000565;MP:0005289;MP:0002270;MP:0006410;MP:0001360;MP:0001606;MP:0005659;MP:0002891;MP:0002276;MP:0005269;MP:0002696;MP:0004471;MP:0002064;MP:0004379;MP:0010418;MP:0002757;MP:0008752;MP:0001364;MP:0010296;MP:0005293;MP:0005292;MP:0001614;MP:0000103;MP:0005669;MP:0000060;MP:0002441;MP:0002151;MP:0005217;MP:0011108;MP:0011109;MP:0011101;MP:0001441;MP:0001447;MP:0002574;MP:0002932;MP:0002088;MP:0001622;MP:0002086;MP:0002080;MP:0002083;MP:0002082;MP:0008813;MP:0002007;MP:0011110;MP:0000955;MP:0002123;MP:0004057;MP:0001698;MP:0000263;MP:0000267;MP:0000266;MP:0000264,1,1
SERPINA12,MP:0001260;MP:0005331;MP:0000182;MP:0009355;MP:0006094;MP:0009115;MP:0005669;MP:0009288;MP:0005178;MP:0002981,0,0
TRNAU1AP,MP:0011091;MP:0002169,1,0
NODAL,MP:0008533;MP:0000689;MP:0012706;MP:0005030;MP:0000281;MP:0001730;MP:0012098;MP:0000601;MP:0000603;MP:0000598;MP:0004714;MP:0011733;MP:0012176;MP:0001675;MP:0010117;MP:0010807;MP:0006323;MP:0004133;MP:0002844;MP:0001710;MP:0000531;MP:0004110;MP:0005157;MP:0004387;MP:0004388;MP:0008786;MP:0009397;MP:0011097;MP:0009331;MP:0011096;MP:0001706;MP:0011091;MP:0011206;MP:0011203;MP:0001700;MP:0004252;MP:0002230;MP:0002231;MP:0002169;MP:0009266;MP:0011089;MP:0001265;MP:0011087;MP:0002584;MP:0000926;MP:0005221;MP:0003119;MP:0006065;MP:0012082;MP:0006061;MP:0002174;MP:0004255;MP:0001787;MP:0000913;MP:0010403;MP:0012515;MP:0010406;MP:0000932;MP:0012135;MP:0012136;MP:0000474;MP:0012724;MP:0011186;MP:0003935;MP:0004837;MP:0004261;MP:0011108;MP:0011101;MP:0011102;MP:0002767;MP:0004066;MP:0011523;MP:0000692;MP:0000694;MP:0002085;MP:0002084;MP:0002086;MP:0002083;MP:0012157;MP:0000295;MP:0000291;MP:0012081;MP:0000508;MP:0012083;MP:0012084;MP:0012087;MP:0010736;MP:0006386;MP:0004057;MP:0003087;MP:0000269;MP:0001698;MP:0001695;MP:0003403;MP:0000267;MP:0001693,1,0
CYP4B1,MP:0001399;MP:0002644;MP:0008874;MP:0004646;MP:0005566;MP:0008935,0,0
DDRGK1,MP:0008973;MP:0002875;MP:0012556;MP:0004230;MP:0003717;MP:0011098;MP:0011100;MP:0004229;MP:0013772;MP:0001698;MP:0011261;MP:0000164;MP:0000600;MP:0008813;MP:0005650;MP:0013293,1,0
TTBK2,MP:0011098;MP:0002151;MP:0002085;MP:0011100;MP:0001701;MP:0005157;MP:0003984;MP:0001698;MP:0006279;MP:0004252;MP:0000913;MP:0000358,1,0
FLT4,MP:0008778;MP:0000477;MP:0011087;MP:0001245;MP:0002169;MP:0000598;MP:0003201;MP:0001879;MP:0001785;MP:0003984;MP:0002192;MP:0003659;MP:0000013;MP:0011098;MP:0000259;MP:0003390;MP:0002082;MP:0004784;MP:0004787;MP:0012732;MP:0001722;MP:0012080;MP:0011091;MP:0010194;MP:0005244;MP:0001787;MP:0004076,1,0
CACNB4,MP:0001265;MP:0000635;MP:0008688;MP:0000702;MP:0002206;MP:0005150;MP:0005403;MP:0000436;MP:0013741;MP:0005036;MP:0001134;MP:0000947;MP:0004751;MP:0005092;MP:0000706;MP:0005551;MP:0004994;MP:0008568;MP:0001524;MP:0001523;MP:0002339;MP:0001504;MP:0030143;MP:0008567;MP:0000692;MP:0001405;MP:0001406;MP:0001402;MP:0005463;MP:0001053;MP:0002083;MP:0005016;MP:0000937;MP:0008133;MP:0001921;MP:0008814;MP:0001925;MP:0003313;MP:0004924;MP:0008135;MP:0005202;MP:0002066;MP:0002065;MP:0002064;MP:0001394;MP:0009747;MP:0001392;MP:0001393;MP:0002826;MP:0001824;MP:0002391;MP:0003996;MP:0001732;MP:0008499,0,1
FBXL5,MP:0011098;MP:0003984;MP:0001914;MP:0011097;MP:0008809;MP:0001634;MP:0011092;MP:0002447;MP:0008743;MP:0001787;MP:0001672;MP:0005032;MP:0005637;MP:0013504;MP:0000929;MP:0001770;MP:0004264;MP:0003674;MP:0020369,1,0
INF2,MP:0004201;MP:0002842;MP:0000249;MP:0002293;MP:0003231;MP:0011521;MP:0009431,0,0
FLT1,MP:0001614;MP:0001730;MP:0003710;MP:0005601;MP:0011108;MP:0004485;MP:0003224;MP:0003799;MP:0001672;MP:0003229;MP:0011098;MP:0000259;MP:0012717;MP:0011204;MP:0001723;MP:0002067;MP:0001700;MP:0002128;MP:0006055;MP:0004230;MP:0005542;MP:0002169;MP:0004787;MP:0000267,1,0
PTPRCAP,MP:0005093;MP:0000702;MP:0005078;MP:0005095;MP:0000688;MP:0002169,0,0
NEURL1,MP:0030590;MP:0001382;MP:0003312;MP:0013716;MP:0009234;MP:0004047;MP:0009838;MP:0005578;MP:0001460;MP:0002675;MP:0006269;MP:0001925;MP:0009839;MP:0006380;MP:0009830;MP:0006270;MP:0009546,0,0
VKORC1,MP:0001916;MP:0001914;MP:0001915;MP:0011085;MP:0001634;MP:0002764;MP:0002765;MP:0002083;MP:0004351;MP:0002551;MP:0004355;MP:0003109,1,0
GORASP2,MP:0009230;MP:0001932;MP:0008898;MP:0009831;MP:0002675;MP:0001732;MP:0006379;MP:0002687;MP:0001925;MP:0011743,0,0
PVALB,MP:0006035;MP:0005620;MP:0000877;MP:0002169,0,0
S1PR5,MP:0010766;MP:0008917;MP:0008045;MP:0005068;MP:0008053,0,0
SOX21,MP:0000414;MP:0000652;MP:0003810;MP:0001222;MP:0003809,0,0
H1F0,MP:0002169,0,0
COL25A1,MP:0001575;MP:0000759;MP:0011087;MP:0000937;MP:0009402;MP:0009404;MP:0001504;MP:0001953;MP:0000939;MP:0000938,1,0
HASPIN,MP:0006362,0,0
ELMOD1,MP:0001262;MP:0003179;MP:0005017;MP:0004953;MP:0003382;MP:0000043;MP:0004521;MP:0006359;MP:0010025;MP:0010124;MP:0000063;MP:0005179;MP:0005316;MP:0002644;MP:0002764;MP:0000221;MP:0011967;MP:0005560;MP:0003795;MP:0002874;MP:0001406;MP:0002857;MP:0001967;MP:0000745;MP:0001489;MP:0002590;MP:0003961;MP:0003960;MP:0001486;MP:0005564;MP:0005565;MP:0005561;MP:0003313;MP:0004924;MP:0010053;MP:0001399;MP:0003062;MP:0001394;MP:0002102;MP:0009142;MP:0002968;MP:0000186;MP:0003019;MP:0001410;MP:0001512,0,0
DPP10,MP:0003961,0,0
CYFIP1,MP:0001402;MP:0011097;MP:0009455;MP:0011092;MP:0011091;MP:0002206;MP:0002919;MP:0001362;MP:0009768;MP:0000929;MP:0003400;MP:0003885;MP:0003794;MP:0001898,1,0
RAPGEF1,MP:0011098;MP:0001914;MP:0011096;MP:0004950;MP:0005592;MP:0003814;MP:0001785;MP:0003566;MP:0004261;MP:0003632;MP:0011708,1,0
ABI3BP,MP:0011110,1,0
KNG1,MP:0005048;MP:0003960;MP:0002551;MP:0001257,0,0
ITGA10,MP:0000164;MP:0003055;MP:0003409;MP:0002764;MP:0003109,0,0
NRARP,MP:0001732;MP:0005602;MP:0000154;MP:0020316;MP:0004612;MP:0000963;MP:0004619;MP:0001689;MP:0000137;MP:0012670;MP:0001077;MP:0001923;MP:0005223;MP:0004623;MP:0004622;MP:0004621;MP:0002792;MP:0004609;MP:0004647;MP:0000585;MP:0009660;MP:0001539;MP:0000364,0,0
NRDE2,MP:0000480;MP:0011100,1,0
ITGA11,MP:0001262;MP:0005358;MP:0030460;MP:0003053;MP:0002100;MP:0005449;MP:0002083;MP:0030509;MP:0003668;MP:0003566;MP:0000352;MP:0002818;MP:0004830;MP:0002576,0,0
COBL,MP:0002169,0,0
TAF9B,MP:0002169,0,0
FGA,MP:0010213;MP:0009549;MP:0004898;MP:0000465;MP:0011514;MP:0002083;MP:0005245;MP:0000920;MP:0005023;MP:0002551;MP:0004014;MP:0003888;MP:0005435;MP:0001926;MP:0003336;MP:0001656,0,0
LCN2,MP:0000321;MP:0000245;MP:0000008;MP:0005013;MP:0000005;MP:0013279;MP:0005293;MP:0005014;MP:0002423;MP:0005425;MP:0005178;MP:0002981;MP:0003131;MP:0011049;MP:0003135;MP:0002079;MP:0006043;MP:0005331;MP:0003179;MP:0010373;MP:0002628;MP:0002833;MP:0000218;MP:0000219;MP:0002608;MP:0009355;MP:0000693;MP:0009338;MP:0005044;MP:0004952;MP:0000708;MP:0004893;MP:0005658;MP:0006094;MP:0001601;MP:0001923;MP:0003917;MP:0005561;MP:0002412;MP:0009542;MP:0011178;MP:0008874;MP:0009763;MP:0000220;MP:0000182,0,0
SF3B1,MP:0004616;MP:0011094;MP:0004615;MP:0004618,1,0
PRKN,MP:0001262;MP:0001265;MP:0002882;MP:0001363;MP:0000414;MP:0002327;MP:0000160;MP:0020543;MP:0008025;MP:0003244;MP:0001388;MP:0003224;MP:0003203;MP:0003635;MP:0008260;MP:0001504;MP:0011631;MP:0001463;MP:0012574;MP:0001405;MP:0001407;MP:0002083;MP:0000811;MP:0001489;MP:0014046;MP:0004250;MP:0002272;MP:0011014;MP:0000952;MP:0001905;MP:0003313;MP:0002797;MP:0001906;MP:0006035;MP:0006036;MP:0009747;MP:0001391;MP:0002169;MP:0008943;MP:0009763;MP:0000343;MP:0013219;MP:0003661;MP:0001417,0,0
CYP17A1,MP:0001556;MP:0013279;MP:0005292;MP:0010024;MP:0002989;MP:0010124;MP:0000063;MP:0005178;MP:0002780;MP:0005553;MP:0008995;MP:0002675;MP:0000198;MP:0002566;MP:0003795;MP:0008892;MP:0011096;MP:0003961;MP:0001922;MP:0004179;MP:0011385;MP:0002968;MP:0002965,1,0
ALOX15,MP:0000230;MP:0008470;MP:0001577;MP:0002357;MP:0001194;MP:0002356;MP:0005481;MP:0002083;MP:0004952;MP:0001790;MP:0000172;MP:0008475;MP:0002606;MP:0000218;MP:0001601;MP:0002414;MP:0002339,0,0
ALOX12,MP:0020408;MP:0009586;MP:0002796,0,0
SEMA6B,MP:0002761,0,0
SEMA6C,MP:0003998,0,0
SEMA6A,MP:0003734;MP:0002761;MP:0005240;MP:0008143;MP:0008056;MP:0008415;MP:0000783,0,0
CNIH1,MP:0003961;MP:0001364;MP:0001262,0,0
CNIH3,MP:0002169,0,0
CNIH2,MP:0002169,0,0
ELAC1,MP:0002169,0,0
INPPL1,MP:0001575;MP:0001262;MP:0002118;MP:0005202;MP:0001258;MP:0011085;MP:0002644;MP:0000445;MP:0003383;MP:0005292;MP:0005668;MP:0002891;MP:0005659;MP:0005438;MP:0000189;MP:0002702;MP:0001732;MP:0001954;MP:0002727;MP:0005179,1,0
DDHD1,MP:0004852;MP:0005017;MP:0005578;MP:0002674;MP:0004151;MP:0008810;MP:0001922;MP:0000062;MP:0002687;MP:0010844,0,0
ALKBH4,MP:0011100,1,0
WRAP53,MP:0013158;MP:0013294;MP:0011100,1,0
DDHD2,MP:0001405;MP:0001407;MP:0001547;MP:0008432;MP:0012307;MP:0002757;MP:0001525;MP:0002882;MP:0001516;MP:0002152;MP:0005317,0,0
ADCK2,MP:0005633;MP:0002804;MP:0005627;MP:0004924,0,0
DNAJC16,MP:0011110;MP:0005650,1,0
SCN2B,MP:0002272;MP:0002906;MP:0005293,0,1
SCN2A,MP:0002272;MP:0001575;MP:0001263;MP:0005277;MP:0011085;MP:0005039;MP:0001954;MP:0001588;MP:0009546,1,0
RTBDN,MP:0005505;MP:0001325;MP:0005103,0,0
DNAJC10,MP:0003961;MP:0001262;MP:0012322;MP:0001258;MP:0005641,0,0
EPRS,MP:0001262;MP:0001175;MP:0005293;MP:0006108;MP:0013292;MP:0013293;MP:0005666;MP:0002169;MP:0014173;MP:0011100;MP:0008963;MP:0001780;MP:0005289;MP:0009133;MP:0005659;MP:0002891;MP:0003864;MP:0003720;MP:0001661;MP:0000955;MP:0008034;MP:0003232;MP:0008853;MP:0001697;MP:0004889,1,0
RLIM,MP:0011108;MP:0004179;MP:0002086;MP:0010382;MP:0001672;MP:0002169,1,0
ASF1A,MP:0011092;MP:0011100;MP:0001700;MP:0003984;MP:0013292;MP:0013293;MP:0001697;MP:0003720;MP:0002151,1,0
FEM1A,MP:0001262;MP:0008537;MP:0012436;MP:0000495;MP:0013956;MP:0000490;MP:0003269;MP:0013298,0,0
RHOA,MP:0002169,0,0
SCML2,MP:0001932;MP:0006362;MP:0001147;MP:0005159;MP:0008280;MP:0001925,0,0
NAT8L,MP:0001402;MP:0005319;MP:0001360;MP:0002083;MP:0002152;MP:0003107;MP:0001441;MP:0005584;MP:0011621;MP:0002574,0,0
NRK,MP:0011088;MP:0012098;MP:0011086;MP:0004920;MP:0004260;MP:0004514;MP:0008028,1,0
NRL,MP:0008444;MP:0001004;MP:0003731;MP:0001006;MP:0005201;MP:0005253;MP:0012029;MP:0008450;MP:0003729;MP:0001325;MP:0008587;MP:0004021;MP:0009619;MP:0008445;MP:0004022;MP:0008454,0,0
H1FX,MP:0013279;MP:0011396;MP:0010507;MP:0010025;MP:0005633;MP:0003960,0,0
TPMT,MP:0003806;MP:0002429;MP:0001263;MP:0005505;MP:0009766,0,0
PFKFB2,MP:0005013;MP:0002953;MP:0000280;MP:0005103;MP:0000222,0,0
AMFR,MP:0005567;MP:0000598;MP:0005632;MP:0003046;MP:0001261;MP:0008019;MP:0002628;MP:0002942;MP:0010088;MP:0008873;MP:0002966;MP:0005571;MP:0001860;MP:0003333;MP:0000607,0,0
ITPA,MP:0002188;MP:0000240;MP:0001262;MP:0004090;MP:0005621;MP:0004092;MP:0011085;MP:0001636;MP:0000278;MP:0011101;MP:0011090;MP:0001393;MP:0001242;MP:0004901;MP:0001732;MP:0000280;MP:0002740;MP:0000267;MP:0000266;MP:0000382;MP:0001951,1,0
YWHAQ,MP:0011108;MP:0001730;MP:0003222;MP:0005294;MP:0005584;MP:0003037;MP:0009763;MP:0003984;MP:0001698;MP:0002753;MP:0001544,1,0
OR10A5,MP:0012014,0,0
TCF7L1,MP:0012181;MP:0012274;MP:0001302;MP:0000474;MP:0001634;MP:0001614;MP:0004938;MP:0004837;MP:0000914;MP:0011109;MP:0009651;MP:0002230;MP:0002192;MP:0011087;MP:0000274;MP:0000565;MP:0011098;MP:0012156;MP:0012157;MP:0012138;MP:0000291;MP:0005221;MP:0005650;MP:0000913;MP:0001314;MP:0006279;MP:0009264;MP:0002169;MP:0002825;MP:0001698;MP:0006386;MP:0011388,1,0
ADD3,MP:0002169,0,0
ADD2,MP:0002923;MP:0001577;MP:0004952;MP:0002206;MP:0008809;MP:0008807;MP:0002447;MP:0005641;MP:0010375;MP:0002643;MP:0002641;MP:0002640;MP:0000231;MP:0002919;MP:0003657;MP:0003656;MP:0001469;MP:0002812;MP:0002813;MP:0002874;MP:0000691;MP:0002591;MP:0006265;MP:0005562;MP:0006144;MP:0001900;MP:0005344;MP:0006143;MP:0001463;MP:0001454;MP:0000208;MP:0001473,0,0
ADD1,MP:0001262;MP:0001265;MP:0008935;MP:0008850;MP:0005505;MP:0011101;MP:0002640;MP:0001585;MP:0001893;MP:0000208;MP:0002591;MP:0002447;MP:0002812;MP:0005562;MP:0005641,1,0
ADA,MP:0001575;MP:0001262;MP:0005018;MP:0011088;MP:0000240;MP:0001711;MP:0011087;MP:0001177;MP:0005319;MP:0005595;MP:0000601;MP:0001654;MP:0000607;MP:0000606;MP:0000598;MP:0008126;MP:0000496;MP:0011044;MP:0004007;MP:0002975;MP:0010899;MP:0010896;MP:0003415;MP:0000276;MP:0001379;MP:0003806;MP:0002336;MP:0005415;MP:0010935;MP:0004921;MP:0010758;MP:0004259;MP:0005567;MP:0002376;MP:0005419;MP:0002270;MP:0020427;MP:0003548;MP:0003231;MP:0003718,1,0
PPP4R2,MP:0005387;MP:0001399;MP:0002135;MP:0011100;MP:0013511;MP:0013513,1,0
PKD2L2,MP:0001399;MP:0005293;MP:0005292,0,0
PKD2L1,MP:0003477;MP:0001985,0,0
OR10A4,MP:0000819;MP:0002739;MP:0012014,0,0
CWC27,MP:0004924;MP:0011110;MP:0001790;MP:0001732;MP:0010865;MP:0009642;MP:0001926;MP:0001925,1,0
RPIA,MP:0000195;MP:0011100,1,0
TMED10,MP:0011094;MP:0011100;MP:0001147;MP:0001146;MP:0013293;MP:0000358,1,0
LTBR,MP:0004977;MP:0008474;MP:0000685;MP:0008470;MP:0000689;MP:0020174;MP:0005070;MP:0005015;MP:0005014;MP:0012765;MP:0013588;MP:0005013;MP:0008045;MP:0002831;MP:0008083;MP:0009544;MP:0002722;MP:0002619;MP:0008465;MP:0008464;MP:0000691;MP:0008183;MP:0008682;MP:0002459;MP:0008479;MP:0002375;MP:0008039;MP:0001800;MP:0002358;MP:0008343;MP:0002169;MP:0001790;MP:0008201;MP:0000222;MP:0008075;MP:0002492;MP:0008079,0,0
ADM,MP:0001718;MP:0002842;MP:0002192;MP:0002191;MP:0002190;MP:0001716;MP:0012727;MP:0005312;MP:0005598;MP:0009820;MP:0003229;MP:0001914;MP:0003222;MP:0011514;MP:0011100;MP:0001785;MP:0005558;MP:0009394;MP:0011942;MP:0002953;MP:0003888;MP:0001711;MP:0009658;MP:0003674;MP:0001182;MP:0011098;MP:0011099;MP:0012303;MP:0012302;MP:0001625;MP:0003390;MP:0011091;MP:0003921;MP:0004921;MP:0002188;MP:0002189;MP:0002450;MP:0006055;MP:0003044;MP:0005264;MP:0008876;MP:0011526;MP:0011525;MP:0003620;MP:0004111;MP:0001863,1,0
TUSC2,MP:0001262;MP:0004794;MP:0004207;MP:0005350;MP:0008045;MP:0002019;MP:0002743;MP:0000218;MP:0012431;MP:0002875;MP:0013249;MP:0011508;MP:0002947;MP:0002083;MP:0010138;MP:0002026;MP:0005325;MP:0011402;MP:0008676;MP:0008053;MP:0003667;MP:0001864,0,0
MAP3K2,MP:0001935;MP:0005348;MP:0004486;MP:0001828;MP:0003009,0,0
MAP3K3,MP:0005602;MP:0011098;MP:0008803;MP:0000259;MP:0005329;MP:0004076;MP:0000433;MP:0003105;MP:0000295;MP:0000267;MP:0000266,1,0
MAP3K6,MP:0004499;MP:0009581;MP:0008874,0,0
SPOPL,MP:0000150;MP:0004599;MP:0002169,0,0
MAP3K4,MP:0006424;MP:0001265;MP:0003830;MP:0002687;MP:0000161;MP:0002151;MP:0003052;MP:0008784;MP:0003054;MP:0005465;MP:0003345;MP:0001785;MP:0008146;MP:0001925;MP:0008567;MP:0006418;MP:0011099;MP:0000137;MP:0011090;MP:0002211;MP:0002996;MP:0002995;MP:0000914;MP:0000157;MP:0002675;MP:0002759,1,0
MARVELD2,MP:0001260;MP:0004696;MP:0004952;MP:0000042;MP:0004404;MP:0006359;MP:0006358;MP:0000048;MP:0002981;MP:0004750;MP:0008789;MP:0004736;MP:0002833;MP:0004362;MP:0011967;MP:0004364;MP:0000274;MP:0002857;MP:0000278;MP:0001967;MP:0001489;MP:0003917;MP:0004398;MP:0002102;MP:0009142;MP:0009517;MP:0004333,0,0
NUP214,MP:0011094;MP:0004963,1,0
TPGS1,MP:0008545;MP:0001355;MP:0001932;MP:0005578;MP:0009838;MP:0001925;MP:0010025,0,0
VPS54,MP:0001262;MP:0002182;MP:0000756;MP:0005058;MP:0000920;MP:0000921;MP:0002687;MP:0002686;MP:0000607;MP:0020448;MP:0002269;MP:0003245;MP:0002206;MP:0003984;MP:0003633;MP:0003632;MP:0001504;MP:0000938;MP:0000358;MP:0001406;MP:0008460;MP:0011098;MP:0030140;MP:0000278;MP:0002083;MP:0006411;MP:0000937;MP:0000745;MP:0001929;MP:0000747;MP:0001077;MP:0002183;MP:0004852;MP:0011987;MP:0000748;MP:0001924;MP:0003806;MP:0010053;MP:0004008;MP:0000956;MP:0002651;MP:0002106;MP:0003371;MP:0004768;MP:0003084;MP:0002675;MP:0002945;MP:0001515;MP:0009435;MP:0001513;MP:0008571,1,0
KIAA0319L,MP:0002410,0,0
SMCO2,MP:0003960;MP:0010025;MP:0002169,0,0
ZNF205,MP:0002874;MP:0005554,0,0
ZNF202,MP:0003961;MP:0001262;MP:0001258;MP:0001399,0,0
CASZ1,MP:0000281;MP:0006138;MP:0010725;MP:0001879;MP:0008788;MP:0011100;MP:0011395;MP:0010500;MP:0010402;MP:0010640;MP:0000277;MP:0011099;MP:0012269;MP:0013848;MP:0010019;MP:0002128;MP:0004090;MP:0004091;MP:0002652;MP:0010200;MP:0004056;MP:0000267,1,0
ATP2B1,MP:0002059;MP:0002098;MP:0004931;MP:0002764;MP:0001284;MP:0011091;MP:0011110;MP:0010102;MP:0000195;MP:0002631,1,0
IDH2,MP:0003447;MP:0010639;MP:0010144,0,0
EVX1,MP:0002085;MP:0011094;MP:0012102;MP:0004100,1,0
PASK,MP:0002078;MP:0005289;MP:0003059;MP:0005266;MP:0002310;MP:0005292;MP:0004129;MP:0003633;MP:0002891;MP:0005659;MP:0002727;MP:0002106;MP:0002338,0,0
SMARCAD1,MP:0001262;MP:0001265;MP:0011086;MP:0001732;MP:0011088;MP:0001935;MP:0004678;MP:0002114;MP:0008146;MP:0004321;MP:0008148;MP:0004200;MP:0001625;MP:0002083;MP:0000462;MP:0011090;MP:0001923;MP:0001922;MP:0005431;MP:0000154;MP:0004621;MP:0009703;MP:0003047;MP:0002161;MP:0004174;MP:0002169;MP:0010103,1,0
SH2D2A,MP:0008688;MP:0008699;MP:0005095;MP:0008567,0,0
OTUD6A,MP:0004924;MP:0000223;MP:0001556;MP:0000222;MP:0005178,0,0
FNDC3A,MP:0004852;MP:0002784;MP:0001156;MP:0001155;MP:0002216;MP:0020550;MP:0001925,0,0
SETD3,MP:0005385;MP:0002059;MP:0001258;MP:0005012;MP:0002764;MP:0009709;MP:0009142;MP:0004924;MP:0001147;MP:0010052;MP:0010507;MP:0010025;MP:0003961;MP:0001944;MP:0010123,0,0
AGXT2,MP:0000231;MP:0005590;MP:0020836,0,0
SETD5,MP:0000455;MP:0013874;MP:0004609;MP:0010168;MP:0013810;MP:0000284;MP:0013812;MP:0013813;MP:0013809;MP:0002989;MP:0013842;MP:0013836;MP:0000438;MP:0000602;MP:0013977;MP:0000841;MP:0004269;MP:0004268;MP:0004201;MP:0013986;MP:0006064;MP:0013876;MP:0004613;MP:0010484;MP:0002075;MP:0013878;MP:0004651;MP:0011100;MP:0013859;MP:0012767;MP:0002951;MP:0013971;MP:0010403;MP:0010420;MP:0008922;MP:0001015;MP:0000703;MP:0000443;MP:0000706;MP:0014001;MP:0013948;MP:0014000;MP:0013025;MP:0013848;MP:0003686;MP:0011683;MP:0000819;MP:0000783;MP:0010200;MP:0000632;MP:0005560;MP:0010595;MP:0010053;MP:0000480;MP:0003047;MP:0013023;MP:0003048;MP:0002100;MP:0013969;MP:0004646;MP:0010433;MP:0010418;MP:0013840;MP:0010572;MP:0010436;MP:0013814;MP:0000220;MP:0002633;MP:0013864;MP:0004158;MP:0006358,1,0
SETD4,MP:0001325;MP:0005103,0,0
SETD7,MP:0008737;MP:0004045;MP:0008469;MP:0011101;MP:0008874;MP:0001175;MP:0002333;MP:0008944;MP:0005166;MP:0013258,1,0
TRPM7,MP:0011436;MP:0005621;MP:0005617;MP:0002064;MP:0011096;MP:0012367;MP:0011092;MP:0011091;MP:0000745;MP:0009763;MP:0011979;MP:0001698;MP:0001730;MP:0001664;MP:0003484;MP:0001513;MP:0010093,1,1
SOS1,MP:0008476;MP:0000240;MP:0001262;MP:0000245;MP:0001265;MP:0005294;MP:0001722;MP:0006117;MP:0001614;MP:0000691;MP:0006065;MP:0005312;MP:0001258;MP:0004564;MP:0004566;MP:0011108;MP:0011109;MP:0001914;MP:0003222;MP:0005608;MP:0003921;MP:0001786;MP:0000218;MP:0000219;MP:0010402;MP:0010724;MP:0002625;MP:0008254;MP:0010405;MP:0000274;MP:0000276;MP:0001300;MP:0001544;MP:0011098;MP:0000255;MP:0008525;MP:0002086;MP:0000278;MP:0002083;MP:0011091;MP:0003105;MP:0000111;MP:0006410;MP:0000291;MP:0000428;MP:0003141;MP:0002189;MP:0000107;MP:0010593;MP:0002127;MP:0000897;MP:0003567;MP:0001698;MP:0000292;MP:0000266,1,0
DZIP1,MP:0001698;MP:0011108;MP:0001688;MP:0002151;MP:0000358,1,0
TIGIT,MP:0004799;MP:0005348;MP:0002452;MP:0008661,0,0
NHLH1,MP:0001636;MP:0009732;MP:0002083;MP:0004156;MP:0006277;MP:0003929,0,0
PRSS27,MP:0002169,0,0
PRSS21,MP:0004542;MP:0005578;MP:0008892;MP:0000242;MP:0009243;MP:0004543;MP:0009238;MP:0008893;MP:0001156;MP:0002675;MP:0009647;MP:0002687;MP:0009230,0,0
LXN,MP:0001973,0,0
RGP1,MP:0013292;MP:0011100;MP:0013293,1,0
GPX4,MP:0009687;MP:0000242;MP:0001658;MP:0009230;MP:0001674;MP:0001935;MP:0002085;MP:0003674;MP:0009647;MP:0002086;MP:0009237;MP:0004543;MP:0011096;MP:0011097;MP:0011095;MP:0011092;MP:0001648;MP:0001922;MP:0009836;MP:0009831;MP:0001925;MP:0009832;MP:0006036;MP:0002169;MP:0002674;MP:0001698;MP:0001696,1,0
AKNA,MP:0011086;MP:0005088;MP:0001265;MP:0005399;MP:0010922;MP:0000746;MP:0000219;MP:0001861,1,0
DUOX2,MP:0001262;MP:0001265;MP:0004664;MP:0004696;MP:0005478;MP:0013618;MP:0004163;MP:0003149;MP:0004701;MP:0003503;MP:0005459;MP:0003498;MP:0011967;MP:0001924;MP:0011721;MP:0005122,0,0
